thumb_tip_x,thumb_tip_y,thumb_joint1_x,thumb_joint1_y,thumb_joint2_x,thumb_joint2_y,thumb_joint3_x,thumb_joint3_y,index_tip_x,index_tip_y,index_joint1_x,index_joint1_y,index_joint2_x,index_joint2_y,index_joint3_x,index_joint3_y,middle_tip_x,middle_tip_y,middle_joint1_x,middle_joint1_y,middle_joint2_x,middle_joint2_y,middle_joint3_x,middle_joint3_y,ring_tip_x,ring_tip_y,ring_joint1_x,ring_joint1_y,ring_joint2_x,ring_joint2_y,ring_joint3_x,ring_joint3_y,pinky_tip_x,pinky_tip_y,pinky_joint1_x,pinky_joint1_y,pinky_joint2_x,pinky_joint2_y,pinky_joint3_x,pinky_joint3_y,gesture
0.0,0.0,454.0,139.0,611.0,164.0,538.0,185.0,0.0,0.0,578.0,104.0,598.0,116.5,271.0,196.0,0.0,0.0,565.5,25.0,560.0,64.0,592.0,75.5,212.25,201.25,566.0,44.0,618.0,56.0,635.0,66.5,395.75,104.25,334.5,349.5,292.0,355.5,358.0,357.0,LOVE
237.0,345.5,451.0,135.0,610.0,161.5,536.0,181.0,0.0,0.0,576.0,100.0,595.0,112.5,268.0,189.0,0.0,0.0,565.0,39.0,590.0,71.5,607.0,81.5,209.75,193.25,502.0,28.0,564.0,43.0,616.5,52.0,396.0,97.75,331.0,343.5,289.0,349.0,355.0,350.5,LOVE
236.0,345.5,447.0,131.0,610.0,160.0,632.0,166.0,0.0,0.0,577.0,98.5,596.0,112.0,268.0,188.0,0.0,0.0,581.0,10.0,560.0,37.0,590.5,70.5,209.0,192.75,566.0,41.0,616.5,51.0,634.0,61.0,394.75,97.0,330.5,343.5,288.0,349.0,354.0,350.0,LOVE
241.0,340.0,446.0,125.0,612.0,155.0,634.0,162.0,0.0,0.0,578.5,94.0,597.0,108.0,271.0,186.0,0.0,0.0,567.0,36.0,592.0,66.5,609.0,76.5,213.25,190.5,504.0,23.0,566.0,39.0,618.5,47.0,395.25,95.75,333.0,337.5,292.0,343.0,357.0,343.0,LOVE
0.0,0.0,449.5,127.5,614.0,155.5,533.0,176.0,0.0,0.0,581.0,94.0,600.0,107.0,277.0,184.0,0.0,0.0,579.0,11.0,587.0,26.0,557.0,26.0,221.0,188.0,506.0,22.0,571.0,39.0,621.0,46.5,398.75,95.0,338.0,332.5,298.0,337.0,361.5,338.0,LOVE
250.5,340.5,442.0,135.0,614.0,156.0,524.0,185.0,0.0,0.0,581.0,95.0,601.0,108.0,278.0,195.0,0.0,0.0,575.0,12.0,585.0,29.0,569.0,40.0,223.25,199.5,570.0,40.0,621.5,48.0,636.5,58.0,394.75,106.5,338.0,338.0,299.0,343.0,361.0,343.5,LOVE
250.75,360.75,422.0,156.0,616.0,156.5,512.0,205.0,0.0,0.0,583.0,96.0,602.0,109.0,275.0,218.0,0.0,0.0,555.0,17.0,568.0,23.0,584.0,27.0,222.25,222.5,570.0,40.5,622.5,50.0,487.0,99.5,386.75,128.75,336.5,356.0,359.0,361.5,299.0,362.5,LOVE
251.75,364.0,618.0,158.0,507.0,210.0,0.0,0.0,0.0,0.0,584.0,98.0,604.0,110.0,275.0,223.0,0.0,0.0,588.0,10.0,559.0,19.0,583.0,35.0,223.5,229.0,572.0,41.0,624.5,50.0,488.0,99.0,386.75,134.0,337.0,360.0,359.0,364.0,299.0,366.0,LOVE
250.0,359.75,514.0,206.0,499.0,209.0,630.0,431.0,0.0,0.0,587.0,97.0,606.0,110.0,274.0,220.0,0.0,0.0,569.0,18.0,573.0,27.0,580.0,33.0,222.5,225.75,574.5,41.0,626.5,50.0,491.0,99.0,384.75,131.25,335.0,354.5,356.5,360.0,297.0,361.0,LOVE
0.0,0.0,621.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,96.0,607.0,110.0,266.0,213.0,0.0,0.0,576.0,26.0,601.0,68.5,617.5,78.5,215.5,219.25,576.0,40.0,627.5,49.0,491.0,99.0,377.25,124.25,324.0,346.0,345.5,351.5,287.0,352.0,LOVE
236.5,342.5,593.5,424.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,95.0,606.0,108.0,262.0,209.0,0.0,0.0,576.0,26.0,600.5,67.0,617.5,76.5,213.0,215.75,574.0,40.0,626.5,48.0,490.0,97.0,374.75,117.5,320.5,337.5,340.5,341.5,283.0,344.0,LOVE
239.5,339.75,482.0,192.0,593.0,413.0,0.0,0.0,0.0,0.0,586.0,94.0,605.0,106.0,266.0,207.0,0.0,0.0,573.5,21.0,599.0,65.5,616.0,75.5,216.5,214.25,574.0,39.0,626.0,46.0,489.0,97.0,377.0,114.0,323.0,334.0,342.5,337.0,286.5,340.0,LOVE
0.0,0.0,618.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,93.0,604.0,106.0,264.0,205.0,0.0,0.0,572.0,17.0,568.0,37.0,599.0,64.5,215.5,212.0,573.0,38.5,624.5,46.0,489.0,95.0,377.0,110.5,321.5,330.0,342.5,333.0,286.5,337.5,LOVE
231.75,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,88.0,603.0,102.0,256.0,197.0,0.0,0.0,598.5,60.0,615.0,70.0,634.0,84.0,206.5,205.75,510.0,17.0,573.0,36.0,624.5,40.5,369.25,100.75,315.0,324.0,335.0,327.0,278.5,331.0,LOVE
232.75,327.75,479.0,169.0,637.0,297.0,0.0,0.0,0.0,0.0,587.0,86.0,607.0,98.5,258.0,195.0,0.0,0.0,580.0,9.0,601.0,58.0,617.5,67.5,208.0,203.5,576.5,35.0,628.0,38.0,490.0,90.0,369.5,98.75,315.5,321.0,336.0,324.5,279.5,328.0,LOVE
231.5,326.75,484.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,86.0,606.0,98.0,257.0,193.0,0.0,0.0,583.0,8.0,565.0,41.0,601.0,57.5,207.25,201.5,577.0,35.0,628.0,38.0,491.0,88.5,369.25,96.75,315.0,320.0,335.0,323.0,279.0,327.0,LOVE
231.5,328.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,85.0,606.0,98.0,256.0,194.0,0.0,0.0,561.0,16.0,600.5,56.5,617.5,66.5,205.75,202.25,576.0,34.5,626.5,36.5,489.5,88.5,368.75,97.0,315.0,321.5,335.5,325.0,278.5,328.0,LOVE
233.25,331.0,596.0,397.5,0.0,0.0,0.0,0.0,0.0,0.0,587.0,86.0,606.0,99.0,257.0,199.0,0.0,0.0,573.0,14.0,601.0,58.0,617.5,67.5,207.75,206.75,575.0,35.0,628.0,38.0,490.0,89.0,368.75,102.25,315.5,325.5,336.5,329.0,279.5,332.0,LOVE
234.25,338.75,620.0,149.0,486.0,187.0,601.0,398.0,0.0,0.0,587.0,88.0,607.0,100.0,258.0,206.0,0.0,0.0,577.0,17.0,601.0,59.5,618.0,69.5,208.5,213.75,576.0,36.0,628.0,40.0,491.0,90.0,369.25,109.75,317.0,332.0,337.5,336.0,281.0,340.0,LOVE
0.0,0.0,420.0,152.0,480.0,194.0,0.0,0.0,0.0,0.0,588.0,90.0,607.0,102.0,260.0,213.0,0.0,0.0,573.0,33.0,602.0,61.0,619.0,71.0,212.0,220.75,514.0,17.0,576.0,36.5,628.5,42.0,371.25,118.0,319.0,337.5,339.0,341.5,283.5,344.0,LOVE
238.5,344.5,422.0,150.0,494.0,201.0,0.0,0.0,0.0,0.0,589.0,90.0,609.0,102.0,262.0,213.0,0.0,0.0,577.0,21.0,603.0,61.0,620.0,71.0,213.0,221.75,578.0,37.0,630.0,42.0,491.5,91.0,372.0,119.5,320.5,338.0,340.0,343.0,284.5,345.5,LOVE
237.25,342.75,623.0,151.0,592.5,419.0,0.0,0.0,0.0,0.0,590.0,90.0,609.0,102.0,260.0,213.0,0.0,0.0,600.0,13.0,576.0,16.0,604.5,61.5,212.0,220.0,579.0,37.0,630.5,42.5,493.0,92.0,371.75,117.75,319.0,337.5,339.5,341.5,283.0,344.0,LOVE
238.75,343.0,625.0,151.0,584.0,429.5,0.0,0.0,0.0,0.0,590.0,90.0,610.0,102.0,262.0,213.0,0.0,0.0,567.0,19.0,604.5,60.5,621.5,70.5,213.75,221.5,516.0,17.0,580.0,37.0,632.0,42.0,372.0,119.75,319.0,338.0,339.5,342.5,284.0,344.0,LOVE
0.0,0.0,624.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,88.0,610.0,102.0,260.0,212.0,0.0,0.0,598.0,8.0,578.0,27.0,605.0,60.0,212.0,219.25,516.5,16.0,580.0,36.0,632.0,40.0,369.5,118.0,317.0,335.5,336.0,340.5,281.5,341.5,LOVE
234.75,340.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,87.0,609.0,100.0,258.0,211.0,0.0,0.0,574.0,15.0,569.0,41.0,604.5,59.0,210.0,219.0,581.0,35.5,631.0,40.0,493.0,89.0,369.25,116.75,315.5,337.0,335.5,341.0,279.5,342.0,LOVE
233.25,340.75,586.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,86.0,609.0,100.0,257.0,211.0,0.0,0.0,604.5,58.0,621.5,68.0,637.0,83.0,209.25,219.25,581.0,35.0,631.5,38.0,493.0,88.5,367.5,117.0,315.0,337.0,334.0,341.0,278.5,342.0,LOVE
0.0,0.0,631.0,445.5,0.0,0.0,0.0,0.0,0.0,0.0,590.0,90.0,609.0,104.0,294.0,195.5,0.0,0.0,580.0,24.0,604.5,62.5,621.0,72.5,229.75,188.0,579.0,37.0,631.0,42.5,492.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,624.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,83.0,611.0,97.0,294.0,190.5,0.0,0.0,583.0,12.0,607.0,54.5,624.0,65.0,230.25,182.5,583.0,33.0,634.0,34.5,493.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,624.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,76.0,613.0,89.0,292.0,184.0,0.0,0.0,580.0,10.0,608.0,47.0,625.0,57.0,228.0,176.25,635.0,27.0,586.0,30.0,494.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,76.0,612.0,88.0,290.0,195.0,0.0,0.0,571.0,8.0,573.0,32.0,607.0,46.5,226.5,189.25,634.0,26.5,585.5,30.0,495.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,625.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,76.0,613.0,88.0,292.0,197.5,0.0,0.0,583.5,9.0,608.0,46.5,625.5,56.5,228.0,190.75,635.0,26.5,586.0,30.0,495.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,629.0,453.5,0.0,0.0,0.0,0.0,0.0,0.0,595.0,76.0,614.0,90.0,294.0,198.0,0.0,0.0,585.0,16.0,609.0,47.0,626.5,58.0,230.25,191.5,635.0,28.0,587.0,31.0,496.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,630.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,78.0,616.0,90.0,298.0,197.5,215.0,246.25,591.0,17.0,611.0,48.5,628.0,58.5,233.5,191.5,636.0,28.5,588.0,31.0,498.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,632.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,80.0,619.0,92.0,300.0,197.0,218.25,243.5,590.0,17.0,614.5,50.5,631.5,60.5,235.75,191.0,526.0,5.0,591.0,32.0,501.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,633.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,80.5,621.0,94.0,298.0,199.5,0.0,0.0,588.0,17.0,616.0,51.5,633.0,62.5,233.75,192.75,593.0,33.0,502.0,82.0,559.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,633.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,81.0,621.0,94.0,297.0,201.5,214.75,244.25,593.0,19.0,616.5,52.0,633.0,62.5,231.25,195.25,593.0,33.0,502.0,81.0,559.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,83.0,621.0,96.0,296.0,197.5,0.0,0.0,591.0,12.0,617.0,54.5,633.0,64.5,231.25,190.75,593.5,33.5,503.0,84.0,560.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,84.0,622.0,98.0,298.0,196.0,217.25,237.75,617.5,55.5,633.0,66.5,270.0,254.0,234.25,190.25,594.0,34.0,504.0,85.0,561.0,171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,633.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,82.0,621.0,95.0,296.0,195.5,215.25,235.75,588.0,6.0,576.0,13.0,616.5,53.0,231.75,188.25,527.0,7.0,593.5,33.0,503.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,80.0,620.0,93.0,295.0,194.0,214.0,235.0,599.0,11.0,615.5,50.5,633.0,61.0,229.5,188.0,593.0,32.0,502.0,81.0,559.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,78.0,619.0,92.0,294.0,196.0,0.0,0.0,588.0,20.0,615.0,49.0,632.0,59.5,229.0,189.25,593.0,31.0,501.5,79.0,558.5,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,77.0,619.0,90.0,294.0,194.0,0.0,0.0,585.0,14.0,614.0,48.0,631.5,58.0,229.25,187.75,592.0,30.0,500.0,78.0,557.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,632.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,77.0,620.5,90.0,294.0,191.5,215.75,231.5,591.0,12.0,615.0,48.0,632.0,58.5,229.75,184.5,594.0,30.0,502.0,78.0,559.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,76.0,621.0,90.0,296.0,190.0,0.0,0.0,587.0,14.0,616.5,47.0,633.0,58.0,230.75,182.25,594.0,30.0,502.0,78.0,559.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,633.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,80.0,622.0,92.0,298.0,192.0,0.0,0.0,583.5,17.0,617.0,50.5,633.0,60.5,231.75,185.0,595.0,31.0,504.0,80.0,560.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,634.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,82.0,623.0,95.0,304.0,192.5,213.75,251.5,592.0,19.0,619.0,52.5,634.0,63.0,237.5,186.5,597.0,33.0,506.0,81.0,561.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,632.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,80.0,622.0,94.0,304.0,190.0,213.75,252.5,593.0,18.0,617.0,52.5,633.0,62.5,237.75,184.25,595.0,32.0,504.0,82.0,560.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,632.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,81.0,620.0,94.5,302.0,189.5,0.0,0.0,607.0,9.0,589.0,18.0,616.5,52.5,237.0,184.75,528.0,7.0,593.0,33.0,502.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,633.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,80.0,619.0,94.0,300.0,191.0,0.0,0.0,589.0,9.0,580.0,32.0,615.0,51.0,236.25,186.75,593.0,33.0,502.0,81.5,558.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,79.0,618.0,92.0,296.0,197.0,211.0,265.0,587.0,26.0,613.0,50.5,630.0,60.5,233.5,194.0,590.5,32.0,500.0,80.0,557.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,628.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,599.0,78.0,618.0,91.0,296.0,198.0,209.75,266.0,585.0,14.0,613.0,48.5,630.0,59.0,231.5,195.0,591.0,31.0,500.0,80.0,556.5,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,630.0,138.0,630.0,453.5,0.0,0.0,0.0,0.0,599.0,76.0,618.0,89.0,294.0,199.5,0.0,0.0,588.0,18.0,613.0,46.5,630.0,57.0,230.5,197.0,592.0,30.0,500.0,78.0,556.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,626.0,138.0,628.0,453.5,0.0,0.0,0.0,0.0,595.0,76.0,614.0,88.0,292.0,201.0,207.75,266.5,584.0,15.0,609.0,46.5,626.0,56.5,228.0,197.5,635.0,26.5,588.0,30.0,496.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,78.0,345.0,227.0,380.0,234.0,0.0,0.0,607.0,27.0,636.0,48.5,549.0,422.0,292.0,229.5,614.0,31.0,523.0,80.0,583.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,76.0,351.0,223.0,386.0,232.0,0.0,0.0,635.0,46.0,546.0,416.5,614.5,464.5,294.0,226.5,613.0,30.0,520.5,78.0,580.5,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,636.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,73.0,625.0,86.0,304.0,224.0,0.0,0.0,592.0,18.0,620.5,43.0,635.0,53.5,245.5,227.5,596.0,28.0,506.0,76.0,565.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,76.0,622.0,88.0,295.0,227.0,0.0,0.0,587.0,16.0,616.0,46.0,633.0,56.5,234.75,231.5,594.0,29.0,503.0,77.0,562.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,629.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,76.0,618.5,88.0,290.0,230.0,0.0,0.0,601.0,9.0,613.0,46.0,630.0,56.5,230.0,233.75,590.5,29.0,500.0,77.5,558.0,164.0,0.0,0.0,591.0,110.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,75.0,617.0,88.0,287.0,228.0,0.0,0.0,612.5,45.5,629.5,56.0,524.0,424.0,227.25,231.5,589.5,30.0,499.0,76.0,558.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,76.0,619.0,89.0,284.0,227.5,0.0,0.0,613.0,46.5,630.0,56.5,525.5,424.0,225.0,231.25,590.0,29.5,500.0,78.0,558.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,633.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,76.0,619.0,88.0,284.0,224.0,0.0,0.0,614.5,46.5,631.5,57.0,524.0,424.0,225.5,228.25,592.0,30.0,500.0,78.0,558.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,75.0,619.0,88.0,284.0,225.0,0.0,0.0,577.0,13.0,613.0,46.0,631.5,56.5,226.25,228.5,590.0,30.0,500.0,76.5,558.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,76.0,619.0,88.0,282.0,226.0,0.0,0.0,586.0,16.0,613.5,46.5,630.5,56.5,224.25,229.5,591.0,30.0,500.0,76.0,558.0,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,137.5,0.0,0.0,0.0,0.0,0.0,0.0,597.0,74.0,617.0,88.0,280.0,228.0,0.0,0.0,583.0,26.0,612.0,45.0,629.5,55.5,222.25,231.5,588.0,29.0,498.0,76.0,556.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,136.5,0.0,0.0,0.0,0.0,0.0,0.0,597.0,74.0,617.0,88.0,280.0,230.0,0.0,0.0,584.0,17.0,611.0,44.5,628.0,54.5,222.0,232.5,637.0,24.0,588.0,29.0,498.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,629.0,136.0,629.5,443.5,0.0,0.0,0.0,0.0,597.0,73.0,617.0,86.0,281.0,230.0,0.0,0.0,577.0,11.0,612.0,43.0,629.5,54.0,223.0,233.5,587.0,28.0,498.0,74.5,556.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,629.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,72.0,617.0,86.0,279.5,230.0,0.0,0.0,579.0,12.0,611.0,42.5,629.0,53.0,222.0,233.5,587.0,28.0,498.0,74.0,555.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,136.0,621.5,458.5,0.0,0.0,0.0,0.0,596.0,72.0,616.0,86.0,279.0,231.0,0.0,0.0,611.0,43.0,628.0,53.5,523.0,426.0,221.0,234.0,636.0,22.5,587.0,28.0,498.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,630.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,74.0,617.0,87.0,281.0,230.0,0.0,0.0,577.0,9.0,612.5,44.0,629.5,54.5,223.5,232.75,588.0,29.0,498.0,75.0,555.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,625.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,76.0,613.0,90.0,277.0,236.0,0.0,0.0,587.0,7.0,569.0,20.0,607.5,47.0,219.75,237.5,635.0,26.5,585.5,30.0,494.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
256.0,339.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.5,196.0,286.0,196.5,322.0,202.5,0.0,0.0,598.0,168.5,310.0,245.0,269.0,245.0,199.25,201.75,279.0,282.0,317.0,283.0,246.5,286.5,346.0,115.25,342.5,316.0,320.5,322.0,293.0,331.5,HELLO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,198.0,286.0,198.5,322.0,204.0,0.0,0.0,599.0,166.5,310.5,247.0,270.5,247.0,199.25,203.75,279.0,283.5,317.0,285.0,247.0,288.5,346.25,116.25,343.0,318.0,321.0,324.0,293.0,333.0,HELLO
257.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,206.75,290.75,252.0,199.5,286.0,200.0,322.5,206.0,0.0,0.0,599.0,171.0,311.0,248.0,271.0,249.0,199.5,205.25,279.0,285.0,317.5,286.5,247.5,290.0,346.0,117.75,343.5,318.0,321.0,324.0,294.0,334.0,HELLO
256.75,343.0,0.0,0.0,0.0,0.0,0.0,0.0,206.75,291.0,252.0,199.5,286.0,200.0,322.5,206.0,0.0,0.0,599.0,166.5,311.0,248.0,271.0,249.0,199.5,205.75,279.0,285.5,317.5,286.5,247.0,290.5,346.5,118.0,343.5,319.5,321.0,325.5,294.0,335.0,HELLO
256.5,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,201.5,286.0,202.0,322.5,208.0,0.0,0.0,598.0,167.5,311.0,250.0,270.5,251.0,198.5,207.5,279.0,287.5,317.5,288.5,247.0,292.5,346.0,120.25,343.5,321.5,321.0,327.5,293.0,337.0,HELLO
256.75,348.0,0.0,0.0,0.0,0.0,0.0,0.0,205.75,296.25,251.5,203.5,286.0,204.0,322.0,210.0,0.0,0.0,597.5,170.0,311.0,252.0,269.5,253.0,198.25,210.0,279.0,290.0,317.5,291.0,247.0,295.0,345.0,122.25,343.5,323.5,321.0,330.0,294.5,339.5,HELLO
256.5,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,204.0,285.5,205.5,322.0,210.5,0.0,0.0,597.0,166.5,310.5,253.5,269.5,253.5,197.5,210.5,317.0,291.0,279.0,291.0,246.0,296.0,344.75,123.0,343.0,324.0,321.0,330.0,293.0,340.0,HELLO
256.5,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,204.0,285.5,205.5,322.0,210.5,0.0,0.0,597.0,166.5,310.5,253.5,269.5,253.5,197.5,210.5,317.0,291.0,279.0,291.0,246.0,296.0,344.75,123.0,343.0,324.0,321.0,330.0,293.0,340.0,HELLO
256.0,348.5,0.0,0.0,0.0,0.0,0.0,0.0,205.5,296.75,250.0,203.5,285.5,204.0,321.0,210.0,0.0,0.0,597.5,166.5,309.5,253.0,269.0,253.0,197.5,209.5,317.0,291.0,278.5,291.0,245.5,295.5,344.5,123.0,343.0,324.0,320.5,330.0,293.0,339.5,HELLO
254.75,348.5,0.0,0.0,0.0,0.0,0.0,0.0,204.0,297.0,284.0,203.5,248.5,203.5,320.5,210.0,0.0,0.0,597.0,166.5,309.0,253.0,268.0,253.0,196.5,209.0,315.5,291.0,277.0,291.0,245.0,296.0,343.0,122.25,342.0,324.0,320.0,330.0,292.5,339.5,HELLO
253.5,347.5,0.0,0.0,0.0,0.0,0.0,0.0,202.75,295.75,248.0,202.0,283.5,203.0,320.0,208.5,0.0,0.0,596.5,166.5,308.5,252.0,267.0,252.0,195.5,208.0,277.0,289.5,315.0,290.5,243.5,294.5,342.75,121.0,341.5,322.5,319.0,328.5,291.0,339.0,HELLO
253.5,346.0,0.0,0.0,0.0,0.0,0.0,0.0,202.75,294.5,248.0,201.5,283.5,202.0,318.5,208.5,0.0,0.0,597.0,166.5,267.0,251.0,307.0,251.5,195.75,207.0,315.0,289.0,276.5,289.0,243.5,294.0,342.0,121.5,340.5,322.0,318.5,328.0,291.0,337.5,HELLO
250.25,347.0,0.0,0.0,0.0,0.0,0.0,0.0,199.25,295.25,245.5,199.5,280.0,201.5,316.5,208.0,0.0,0.0,595.0,166.0,305.0,251.0,265.0,251.5,192.25,204.75,273.0,289.5,311.5,290.5,240.0,294.5,340.25,120.75,338.0,322.5,316.5,328.0,288.5,339.0,HELLO
